title,author & location,date,text,url,Trump
"Whatever Trump tweets, free speech must be allowed",The Sunday Times,Friday June 11 2021," The dying days of Donald Trump’s presidency have seen many ignominies heaped on him as a result of his behaviour. Democrats — though not Joe Biden — are calling for impeachment, and there is open discussion of using the 25th amendment to the US constitution to remove him from office. None of this will have hit the president as hard, though, as the decision by Twitter on Friday to ban him. No politician has been more identified with Twitter than Mr Trump. He has been the master of the tweet, using it to communicate with his vast army of nearly 89 million followers. Not for him the carefully crafted speeches of previous presidents. All his important announcements, including the many White House sackings, came © Times Newspapers Limited 2021. Registered in England No. 894646. Registered office: 1 London Bridge Street, SE1 9GF.",https://www.thetimes.co.uk/article/whatever-trump-tweets-free-speech-must-be-allowed-ccgln8gn6,True
Readers’ poll: was Donald Trump to blame for the Capitol riot?,"Sunday January 10 2021, 12.01am, The Sunday Times",Friday June 11 2021," Last week’s attack on the home of the US Congress came after the president urged his supporters to march to the Capitol building. Democrats have blamed Trump for inciting the crowd to violence and called for him to be removed from office and prosecuted. The president’s supporters point out that he sent a tweet explicitly asking his followers to remain peaceful, and say the responsibility lies with the individual perpetrators. What’s your view? See the results of last week’s poll, “Will the UK thrive outside the EU?”, here. © Times Newspapers Limited 2021. Registered in England No. 894646. Registered office: 1 London Bridge Street, SE1 9GF.",https://www.thetimes.co.uk/article/readers-poll-was-donald-trump-to-blame-for-the-capitol-riot-hqcr7cdkz,True
Ban would end up in bunker if Donald Trump teed up Scots golf visit,Caroline Wheeler and John Boothman,Friday June 11 2021," Ministers will not stand in the way of a Donald Trump visit to Scotland if he opts for a foreign trip while his successor is being inaugurated. Last week, after supporters of the US president stormed the Capitol building in Washington, Scottish justice secretary Humza Yousaf said the UK home secretary Priti Patel should consider denying him entry. He said she had the power to do so if an applicant’s presence is considered “not conducive to the public good”, arguing that “Trump’s default is to stir up racial tension” and pointing to how he had incited a violent mob. But Home Office sources said it is unlikely Trump would be blocked from visiting the UK because of the precedent it would set for other diplomats © Times Newspapers Limited 2021. Registered in England No. 894646. Registered office: 1 London Bridge Street, SE1 9GF.",https://www.thetimes.co.uk/article/ban-would-end-up-in-bunker-if-donald-trump-teed-up-scots-golf-visit-s6jvl9lz6,True
Trump’s militias say they are armed and ready to defend their freedoms,"Laura Pullman, Washington",Friday June 11 2021," The storming of the Capitol by a ragtag bunch of white nationalists, self-styled militia men and die-hard Donald Trump supporters was a tremor before a bigger earthquake, claimed geed-up protestors in the wake of the rampage. “This demonstration was a warning shot from we the people,” said Jay Perez, who had travelled from New York City for the “stop the steal” march in Washington last Wednesday. “It shows that people are awakening, they’re ready to defend America no matter what the deep state of this country or the world order puppets want. This is World War Three.” Last Thursday morning, as metal fencing was hastily erected around the Capitol and pressured police hunted the perpetrators, conspiracy theorists and fired-up right-wing fanatics from across the country © Times Newspapers Limited 2021. Registered in England No. 894646. Registered office: 1 London Bridge Street, SE1 9GF.",https://www.thetimes.co.uk/article/trumps-militias-say-they-are-armed-and-ready-to-defend-their-freedoms-8ht5m0j70,True
Gillian Bowditch: Nicola Sturgeon’s endgame will be hurt by Donald Trump hazard,The Sunday Times,Friday June 11 2021," Not long after Alex Salmond became first minister, he told me that he had spent a lot of time studying his predecessors’ “endgames”, in an effort to avoid their fate. But if democracy is represented by anything, it is a ticking clock counting down the months until
a leader is unseated from the bucking bronco of elected power. To the surprise of many, Salmond chose to go in the immediate aftermath of the “no” vote in the independence referendum of 2014. His nemesis David Cameron opted for a similar fate two years later for the same reason. Samantha Cameron’s tears had barely dried after listening to her husband’s resignation speech on the steps of 10 Downing Street, on the morning of June 24, 2016, when © Times Newspapers Limited 2021. Registered in England No. 894646. Registered office: 1 London Bridge Street, SE1 9GF.",https://www.thetimes.co.uk/article/gillian-bowditch-nicola-sturgeons-endgame-will-be-hurt-by-donald-trump-hazard-s0kkq7h7w,False
Donald Trump banned from Twitter: now Big Tech faces big questions,The Sunday Times,Friday June 11 2021," Silicon Valley woke up on Friday. After years of blithely allowing hatred, misinformation and propaganda to course through their services and spew into the world, the tech giants made a flurry of stunning moves to get rid of some of the most dangerous elements, which, in their estimation, included the president of the United States. The catalysing event, of course, was the attack on the US Capitol building, perpetrated by a mob the president whipped up with unfounded allegations that the election had been “stolen”. Twitter froze Trump’s account for 12 hours on Wednesday and then shut it down for good on Friday night after two tweets — one saying he would not attend Joe Biden’s inauguration and the other warning against “disrespecting” the “patriots” © Times Newspapers Limited 2021. Registered in England No. 894646. Registered office: 1 London Bridge Street, SE1 9GF.",https://www.thetimes.co.uk/article/tech-giants-draw-the-line-at-last-5339lncn8,True
Capitol riots: only Donald Trump’s golden girl Ivanka could walk him back from the edge,The Sunday Times,Friday June 11 2021," Ultimately it was the threat of getting sacked that finally reined Donald Trump in, at least temporarily. In the wake of Wednesday’s astonishing insurrection on Capitol Hill, encouraged and incited by the president himself, the White House counsel Pat Cipollone explained to Trump just how much legal jeopardy his quest to overturn the election result at any cost was putting him in. Then allies, including Trump’s daughter Ivanka and his chief of staff, Mark Meadows, told him that he faced removal from office — via impeachment or the invocation of the 25th amendment — unless he released a conciliatory message. He had to back down. And so on Thursday evening he did, issuing a stiff and hollow call for “unity”, expressing his “outrage” at the © Times Newspapers Limited 2021. Registered in England No. 894646. Registered office: 1 London Bridge Street, SE1 9GF.",https://www.thetimes.co.uk/article/only-donald-trumps-golden-girl-ivanka-could-walk-him-back-from-the-edge-0s829vb0f,True
Twitter bans Trump permanently for glorifying violence,"Henry Zeffman, Washington",Friday June 11 2021," President Trump has been banned permanently from Twitter, severing forever his favourite way of communicating with his supporters. The social network explained a move it had resisted for years by saying that Mr Trump’s recent tweets, in which he called his supporters “great American patriots” and declared he would not attend Joe Biden’s inauguration, posed a “risk of further incitement of violence”. The account, which was followed by 89 million people, was at once a source of immense rallying power and a display window for Mr Trump’s most grievous excesses. His unprecedented rise from television stardom to the Oval Office was propelled in no small part by his instinctive grasp of what conservative grassroots craved from the then-nascent platform. Mr Trump had been suspended on © Times Newspapers Limited 2021. Registered in England No. 894646. Registered office: 1 London Bridge Street, SE1 9GF.",https://www.thetimes.co.uk/article/twitter-bans-trump-permanently-for-glorifying-violence-cmj7djjtk,True
Generals can ignore or delay President Trump’s orders,The Times,Friday June 11 2021," President Trump is commander-in-chief of America’s nuclear forces and military power for 11 more days. Could he start a war before Joe Biden takes over on January 20? He has the power to order a military strike. But, as General James Mattis, Mr Trump’s first defence secretary, showed, orders can be delayed, ignored or modified if judged unwise or dangerous. A former senior US army officer told The Times: “Our oath is to the constitution, not the commander-in-chief.” In other words, unless the US is attacked, there is room for manoeuvre. Ignoring or stalling the commander-in-chief is risky. General Mattis failed to carry out Mr Trump’s wishes on occasions relating to North Korea, Iran and Afghanistan. He finally left the role after objecting © Times Newspapers Limited 2021. Registered in England No. 894646. Registered office: 1 London Bridge Street, SE1 9GF.",https://www.thetimes.co.uk/article/generals-can-ignore-or-delay-president-trumps-orders-3gkcsdwbd,True
US Capitol siege: President Trump’s closest aides fear being unemployable,"Henry Zeffman, Washington",Friday June 11 2021," President Trump finally agreed to acknowledge his presidency was ending after being warned by his White House counsel that he could be legally liable for the invasion of the Capitol. As White House staff rushed to denigrate his mental state in the media — the president was described by anonymous officials as “insane”, “beyond the pale” and “mentally unreachable” — it emerged that the threat of legal action helped to persuade Mr Trump to promise a smooth transition of power while also criticising the rioters. On Thursday night Mr Trump, having regained access to his Twitter account, posted a video in which he accepted that there would be a transition on January 20, although he did not mention Joe Biden by name. Pat © Times Newspapers Limited 2021. Registered in England No. 894646. Registered office: 1 London Bridge Street, SE1 9GF.",https://www.thetimes.co.uk/article/us-capitol-siege-president-trumps-closest-aides-fear-being-unemployable-mwhlcr6m9,True
"Rabble-rouser Trump must be hounded out, urge Democrats","David Charter, Washington",Friday June 11 2021," Democrats are urging Republicans to help them to impeach President Trump on a single charge of incitement of insurrection written narrowly to appeal across the political divide. Members of the House judiciary committee have drafted an article of impeachment accusing Mr Trump of high crimes and misdemeanours for “wilfully inciting violence against the government” with his rabble-rousing speech to his followers on Wednesday before they attacked the Capitol. It concludes that Mr Trump will “remain a threat to national security, democracy and the constitution” and should be removed and disqualified from public office, preventing him from seeking a second term in 2024. If passed by the House of Representatives, where Democrats have a small majority, Mr Trump would be the only president to have been © Times Newspapers Limited 2021. Registered in England No. 894646. Registered office: 1 London Bridge Street, SE1 9GF.",https://www.thetimes.co.uk/article/rabble-rouser-trump-must-be-hounded-out-urge-democrats-d3lrq06wq,True
My Week: Donald Trump*,"Saturday January 09 2021, 12.01am, The Times",Friday June 11 2021," Monday
“Hey Veep,” I say. “What’s in the box?” Mike Pence freezes. “What box?” he says, guiltily. “That cardboard box,” I say. “That you’re holding. Which says ‘OFFICE MOVE SUPPLIES’ on it.” Mike pauses. Then he says he’s exercising. Then he lifts the box over his head a couple of times. “Right?” he says. “Stupid,” I tell him. “Your body is a battery. It can run out. Scientists tell me. You think I’d look like this if I exercised?” Mike doesn’t say anything. Then I tell him that, anyway, I just read on a blog that he can reject fraudulently chosen electors, so he should do that. “The thing you read on a blog?” says Mike, uncertainly. “Lawyers wrote it,” I tell him. “Probably. This © Times Newspapers Limited 2021. Registered in England No. 894646. Registered office: 1 London Bridge Street, SE1 9GF.",https://www.thetimes.co.uk/article/my-week-donald-trump-0l6l3vmzc,False
We enable the Trumps everywhere if we avoid difficult questions,The Times,Friday June 11 2021," The scenes from Capitol Hill this week were chilling. The fact that the most powerful country in the world, with one of the most highly regarded systems of government, could face what effectively amounted to a coup attempt should be a cause for concern for any of us who believe in representative democracy. In Ireland, we had some comfort and distraction from seeing one of our own, Kerryman Donie O’Sullivan, at the helm of CNN’s coverage. But behind all the news hype and commentary, a more nuanced analysis came in a tweet from Donald Tusk, the former president of the European Council. “There are Trumps everywhere, so each and every one should defend their capitol.” In many ways, Trump is the perfect villain. But a © Times Newspapers Limited 2021. Registered in England No. 894646. Registered office: 1 London Bridge Street, SE1 9GF.",https://www.thetimes.co.uk/article/we-enable-the-trumps-everywhere-if-we-avoid-difficult-questions-5f8nc86db,True
The Times view on the US Capitol siege aftermath: Trump At Bay,The Times,Friday June 11 2021," No one should be fooled by Donald Trump’s sudden U-turn on Thursday night. The president posted a video to his newly reactivated Twitter account in which he condemned what he called the “heinous attack” on the Capitol, professed himself to be “outraged by violence, destruction and mayhem” and vowed that “those who broke the law, you will pay”. Mr Trump further acknowledged for the first time that a new administration will be inaugurated on January 20 and, without conceding defeat, said that his government was focused on ensuring a “smooth, orderly, seamless transition of power”. It came too late to be convincing or to undo the damage that his behaviour on Wednesday and in the preceding weeks had inflicted on America, or indeed remove the © Times Newspapers Limited 2021. Registered in England No. 894646. Registered office: 1 London Bridge Street, SE1 9GF.",https://www.thetimes.co.uk/article/the-times-view-on-the-us-capitol-siege-aftermath-trump-at-bay-sr9vk39sg,True
Donald Trump won’t attend Joe Biden’s inauguration,"David Charter, Washington",Friday June 11 2021," President Trump has announced that he will not attend Joe Biden’s inauguration as senior Democrats said they would fast-track an impeachment vote if his cabinet failed to remove him for inciting the attack on the US Capitol. Mr Trump returned to defiance this morning, confirming on Twitter that he would be the fourth president in US history and the first since 1869 not to attend. “To all of those who have asked, I will not be going to the Inauguration on January 20th.” The statements by both the president and Democratic leaders came hours after Mr Trump finally acknowledged that he lost the election and was ending his challenge to the results. Members of the House judiciary committee have drawn up articles of impeachment accusing © Times Newspapers Limited 2021. Registered in England No. 894646. Registered office: 1 London Bridge Street, SE1 9GF.",https://www.thetimes.co.uk/article/donald-trump-wont-attend-joe-biden-inauguration-q23ghktxc,True
Will Donald Trump be impeached and removed from office?,The Times,Friday June 11 2021," It seems increasingly likely. In the wake of Wednesday’s siege of the Capitol, the congressional Democratic leaders Nancy Pelosi and Chuck Schumer presented Mike Pence, the vice-president, with an ultimatum: remove the president, or we will try to ourselves. The first option, using the 25th Amendment to make the vice-president acting president against the president’s will for the first time ever, does not seem to be happening, with a pair of cabinet members and several more lower-ranking officials deciding to take their belated stand through resigning instead. That means that Democrats are pressing ahead with impeachment. What is impeachment?
Impeachment is the process by which the House of Representatives brings charges against the president for crimes committed in office. There is a two-stage process: first, © Times Newspapers Limited 2021. Registered in England No. 894646. Registered office: 1 London Bridge Street, SE1 9GF.",https://www.thetimes.co.uk/article/will-donald-trump-be-impeached-and-removed-from-office-xpmrl3gtp,False
Capitol siege: Loyal Mike Pence breaks with Donald Trump diehards at last,"Henry Zeffman, Washington",Friday June 11 2021," The Capitol Hill siege has thrust Mike Pence into the centre of a battle for the future of the Republican Party that he and other presidential hopefuls had wanted to postpone. While a reckoning with the post-Trump future of the Republicans will be inevitable when the jockeying for the succession begins, many in the party were waiting for an indication of President Trump’s plans before deciding where to place themselves in the fight for their party’s soul. Mr Pence, 61, initially endorsed Ted Cruz over Mr Trump during the 2016 presidential primaries, having abandoned hopes of his own run to focus on arresting his deep unpopularity in his home state of Indiana, where he was governor. But after being selected by Mr Trump as © Times Newspapers Limited 2021. Registered in England No. 894646. Registered office: 1 London Bridge Street, SE1 9GF.",https://www.thetimes.co.uk/article/capitol-siege-loyal-mike-pence-breaks-with-donald-trump-diehards-at-last-sfpvwq9kp,True
President Trump was ‘pleased’ by chaos and violence at Capitol,"Will Pavia, New York",Friday June 11 2021," The US Capitol building had been breached for the first time since British soldiers set it on fire in 1814. Members of Congress huddled in an undisclosed secure location and there were reports of threats against the vice-president. Watching on television from the Oval Office, President Trump was said to be pleased by what he was seeing. By two accounts he was almost enthusiastic about the violence unfolding on screen and rebuffed pleas to deploy the National Guard. Mike Pence, the vice-president, who had been the target of Mr Trump’s wrath for saying he could not overturn the election results, contacted the Pentagon and eventually helped to ensure the deployment, according to CNN. Mr Trump was said to have spent all day disparaging Mr © Times Newspapers Limited 2021. Registered in England No. 894646. Registered office: 1 London Bridge Street, SE1 9GF.",https://www.thetimes.co.uk/article/president-trump-was-pleased-by-chaos-and-violence-at-capitol-59h8jx88k,True
Donald Trump condemns Capitol rioters for siege of Congress,"David Charter | Henry Zeffman, Washington",Friday June 11 2021," President Trump struck a conciliatory tone last night, saying he was “outraged” by the attack on the Capitol and warning those who broke the law that they “will pay”. Amid a backdrop of growing calls for his impeachment, Mr Trump said in a video message posted on Twitter that the perpetrators of the attack “do not represent our country”. This was a jarring shift of tone from the previous day, when he spoke at a rally encouraging thousands of his supporters to march on the Capitol. “We have just been through an intense election, and the emotions are high, but now tempers must be cooled and calm restored,” he said. “We must get on with the business of America.” He also abandoned his challenges to © Times Newspapers Limited 2021. Registered in England No. 894646. Registered office: 1 London Bridge Street, SE1 9GF.",https://www.thetimes.co.uk/article/trump-must-go-or-we-will-impeach-say-democrats-vbp9s6qz6,True
Donald Trump scare for Chinese tech giants,Simon Duke,Friday June 11 2021," The market value of Alibaba and Tencent fell by tens of billions of dollars after reports that President Trump could prevent American shareholders from investing in the Chinese technology companies. The outgoing president is considering adding the companies to a blacklist of firms allegedly owned or controlled by the Chinese military. The move, first reported by The Wall Street Journal, would mark a significant escalation in Mr Trump’s campaign to fetter the Chinese tech industry. Shares in Alibaba, the ecommerce group, finished down 3.9 per cent on the Hong Kong Stock Exchange while Tencent, the internet conglomerate, lost 4.7 per cent of its value. US investors would be prevented from trading in their New York-listed shares from later this month and would be forced © Times Newspapers Limited 2021. Registered in England No. 894646. Registered office: 1 London Bridge Street, SE1 9GF.",https://www.thetimes.co.uk/article/donald-trump-scare-for-chinese-tech-giants-76xjnvgdn,True
The traitorous Trump should be ousted now,The Times,Friday June 11 2021," Alas, Joe Biden’s optimistic rhetoric hails from an earlier American era, in which a sitting president didn’t goad his supporters into embracing the fiction that a national election was a big fix. So after raging pro-Trump insurrectionists breached the Capitol by breaking windows with riot shields and ramming crowd control barriers through the doors, all the while chanting, “Stop the steal!”, Biden insisted on Wednesday “This isn’t who we are.” But it is who we are. At least in part, an incensed mob living in an alternative reality and smashing up a building that in times past tourists from all over the world have queued up reverently to visit? That is transparently, demonstrably, who many Americans are. I was born in the late 1950s. The © Times Newspapers Limited 2021. Registered in England No. 894646. Registered office: 1 London Bridge Street, SE1 9GF.",https://www.thetimes.co.uk/article/the-traitorous-trump-should-be-ousted-now-fgjtrf9pj,True
Calls grow to remove President Trump using 25th Amendment,"David Charter and Henry Zeffman in Washington | Ben Hoyle, Los Angeles",Friday June 11 2021," Calls were growing today for President Trump to be removed from office 13 days before the end of his term for his role in inciting insurrection by supporters who stormed the Capitol. Adam Kinzinger, a congressman from Illinois and long-term Trump critic, became the first Republican member of Congress to call “with a heavy heart” for the use of the 25th amendment to remove Mr Trump. In the aftermath of the rampage by his followers through the halls of Congress that left four people dead, there were also US media reports that some administration officials had held early discussions on the 25th amendment to the constitution that sets out how a majority of the cabinet can remove a president. More footage has emerged of © Times Newspapers Limited 2021. Registered in England No. 894646. Registered office: 1 London Bridge Street, SE1 9GF.",https://www.thetimes.co.uk/article/trump-vows-to-lead-supporters-on-a-march-to-congress-kw5kxr7kb,True
"Trump banned from Facebook and Instagram for rest of presidency, says Mark Zuckerberg","Tom Knowles, Technology Correspondent",Friday June 11 2021," Facebook has taken the unprecedented decision to ban President Trump from its family of apps as social media companies grapple with how to handle his remaining time in office. Mark Zuckerberg, chief executive of Facebook, said that the past 24 hours had shown that Mr Trump planned to use his last days in office to “undermine the peaceful and lawful transition of power”. He said: “We believe the risks of allowing the president to continue to use our service during this period are simply too great.” Mr Zuckerberg, 36, said that the company had decided to extend the block it put on Mr Trump’s Facebook and Instagram accounts last night “indefinitely and for at least the next two weeks until the peaceful transition of power © Times Newspapers Limited 2021. Registered in England No. 894646. Registered office: 1 London Bridge Street, SE1 9GF.",https://www.thetimes.co.uk/article/trump-banned-from-facebook-and-instagram-for-rest-of-presidency-says-mark-zuckerberg-b738gch2v,True
Johnson is not Trump’s transatlantic twin,The Times,Friday June 11 2021," When Boris Johnson was foreign secretary he used to eat his lunch in the Foreign Office canteen. This was slightly to the annoyance of one of his political aides, who would have preferred to dine with him alone. But Johnson didn’t just want to eat there because of the hot food. He wanted to reassure the staff, many of them diplomats who privately regarded Brexit as a disaster, that it was going to be all right. Britain was not about to withdraw from the world, he told them. Quite the opposite. This reveals the fundamental differences between Johnson and Donald Trump. He craves harmony in a way that Trump does not. He is an optimist, not a pessimist. He wants to reform institutions, not destroy © Times Newspapers Limited 2021. Registered in England No. 894646. Registered office: 1 London Bridge Street, SE1 9GF.",https://www.thetimes.co.uk/article/johnson-is-not-trumps-transatlantic-twin-cshzqzlj2,True
In pictures: Trump supporters storm US Capitol,The Times,Friday June 11 2021," The mob that stormed the Capitol building yesterday carried out their insurrectionary act flying the colours of their defeated hero, President Trump. There were American flags too, some Confederate banners, and home-made placards proclaiming populist messages. But the most prominent device that fluttered above their massed ranks and was paraded through the halls of Congress was the dark blue “Trump 2020” flag of the candidate they hoped to keep in office, by force if necessary. Various right-wing groups had declared their intention to protest in Washington this week, as well as peaceful protesters who have been convinced by Mr Trump and his most loyal facilitators that the November election was rigged against them. © Times Newspapers Limited 2021. Registered in England No. 894646. Registered office: 1 London Bridge Street, SE1 9GF.",https://www.thetimes.co.uk/article/in-pictures-trump-supporters-storm-the-us-capitol-q2krx5z82,True
What is the 25th amendment and could it be used to remove Trump?,The Times,Friday June 11 2021," What is the 25th amendment?
The 25th amendment was instituted after the assassination of John F Kennedy to fill the gap of a formal mechanism for the vice-president to take power if the president dies, resigns or is removed from office. It also allows for the vice-president to take over the office temporarily if the president is unable to fulfil his or her duties. It was written in such a way that a transfer of power could be carried out without the president’s consent if the president were medically incapacitated, such as being in a comatose state following an assassination attempt. How does it work?
The vice president must issue a written declaration “that the president is unable to discharge the powers and duties of © Times Newspapers Limited 2021. Registered in England No. 894646. Registered office: 1 London Bridge Street, SE1 9GF.",https://www.thetimes.co.uk/article/what-is-the-25th-amendment-and-how-does-it-work-cftdm9ljh,False
"Use 25th Amendment to remove Donald Trump from office, Mike Pence told","Henry Zeffman, Washington",Friday June 11 2021," There were calls last night for Mike Pence and the cabinet to remove President Trump from office amid reports that the vice-president took charge of deploying forces to the Capitol during the failed insurrection. Under the 25th Amendment to the constitution, the vice-president and a majority of the cabinet can make a written declaration that the president is “unable to discharge the powers and duties of his office”. In that scenario Mr Pence would become acting president for the remaining days of Mr Trump’s term. The power has never been invoked but mutterings about its use began to amplify after it was reported that the deployment of the Washington National Guard was ordered by Mr Pence. According to The New York Times, Mr © Times Newspapers Limited 2021. Registered in England No. 894646. Registered office: 1 London Bridge Street, SE1 9GF.",https://www.thetimes.co.uk/article/use-25th-amendment-to-kick-trump-out-of-office-mike-pence-urged-dcwht66l6,True
Trump’s assault on American values will fail,The Times,Friday June 11 2021," As Benjamin Franklin walked out of the Constitutional Convention in 1787, someone shouted at him: “Doctor, what have we got? A republic or a monarchy?” The answer, laden with warning, was: “A republic, if you can keep it.” The assault on Capitol Hill exposed the fragility of republican government if its roots are not bound into the culture of the nation. Many countries would have seen governments fall and presidents flee at the scenes we witnessed. Luckily, the founding fathers dug deep foundations. That’s clear from the judges’ resistance to political pressure. In more than 60 court cases which President Trump has lost trying to overturn the presidential election result, even those judges appointed by Republicans, some by Trump himself, have made clear his failure © Times Newspapers Limited 2021. Registered in England No. 894646. Registered office: 1 London Bridge Street, SE1 9GF.",https://www.thetimes.co.uk/article/president-trumps-assault-on-american-values-will-fail-96nj5mqcb,True
Is Trump to blame for the Georgia Senate run-off results?,The Times,Friday June 11 2021," It has long been a truism of politics that divided parties lose elections. President Trump spent two months attacking the Republican hierarchy in Georgia as traitors and casting doubts about the reliability of the electoral system in the state. This left senior party figures there in no doubt that he was to blame for the party’s poor performance yesterday. The slightly lower turnout in rural areas compared with the cities suggests that voters were more likely to stay at home in Mr Trump’s heartlands than in the Democrat strongholds. So was Mr Trump entirely to blame for the Georgia reversals? The state has been shifting slowly towards the Democrats for years, with the party narrowly losing the governor’s race in 2018. Kelly Loeffler, one of © Times Newspapers Limited 2021. Registered in England No. 894646. Registered office: 1 London Bridge Street, SE1 9GF.",https://www.thetimes.co.uk/article/analysis-was-trump-the-architect-of-republicans-poor-performance-in-georgia-jlgvnrm9h,True
Donald Trump has disgraced tradition and that will be his lasting legacy,The Times,Friday June 11 2021," Nothing required George Washington to leave office in 1797 after two terms as president. The 22nd amendment limiting a president to two terms was not ratified until 1951. But he was determined he wouldn’t be the monarch his critics accused him of aspiring to be. More than 200 years later this decision is still regarded as one of Washington’s greatest acts and one of the most important in the establishment of the republic as a constitutional democracy. However, there is a contender for the greatest act of the Washington presidency and for its most important contribution to the American rule of law. It came little more than two years earlier when the federal government determined to put down an insurrection in Pennsylvania, where the imposition © Times Newspapers Limited 2021. Registered in England No. 894646. Registered office: 1 London Bridge Street, SE1 9GF.",https://www.thetimes.co.uk/article/donald-trump-has-disgraced-tradition-and-that-will-be-his-lasting-legacy-vcxxjc6m2,False
Loyalists deserted Trump just before violence,"David Charter, Washington",Friday June 11 2021," Mike Pence and Mitch McConnell, the two most senior elected Republicans after President Trump, broke definitively with him moments before violence erupted in the capital. Mr Pence, 61, the vice-president who has been doggedly loyal for four years, made it clear that he would not do the president’s illegal bidding by stepping beyond the bounds of his constitutional duty to oversee Wednesday’s scheduled confirmation of Mr Trump’s election defeat. Mr McConnell, 78, the Senate majority leader who has so often pushed through the president’s wishes in Congress, warned of “an endless spiral of partisan vengeance” if Mr Trump had his way, just moments before the chamber came under siege. The violence was sparked shortly after the announcement by Mr Pence, in a letter released while © Times Newspapers Limited 2021. Registered in England No. 894646. Registered office: 1 London Bridge Street, SE1 9GF.",https://www.thetimes.co.uk/article/rioters-attacked-the-hill-after-loyalists-deserted-president-h5zjlz26n,True
The Times view on Trump’s incitement of the assault on the Capitol: Day of Infamy,The Times,Friday June 11 2021," According to the ancient Greeks, no man should be counted happy until the end is known. The same is true of presidencies. Following the extraordinary scenes in Washington on Wednesday night, when supporters of Donald Trump stormed the Capitol building in an attempt to disrupt the certification of November’s election results, it is clear that Mr Trump’s term of office will end in dishonour and disgrace. Whatever the accomplishments of his four years as president of the United States, and there were some in both domestic and foreign policy, they count for little beside the damage wrought by his conduct over the past six weeks. His attempt to overturn the result of the election, culminating in the failed insurrection, has further divided his party, shocked © Times Newspapers Limited 2021. Registered in England No. 894646. Registered office: 1 London Bridge Street, SE1 9GF.",https://www.thetimes.co.uk/article/the-times-view-on-trumps-incitement-of-the-assault-on-the-capitol-day-of-infamy-l3gwr8bkh,True
US Capitol riots: how armed Trump supporters stormed Congress,"Henry Zeffman, Washington",Friday June 11 2021," James Lankford of Oklahoma was just beginning to explain why he supported overturning the election result when the mob whose challenge he was backing made it too dangerous for his speech to continue. “My challenge today is not about the good people of Arizona . . .” and then the gavel came down. “Protesters are in the building,” a masked aide whispered in his ear. “Thank you,” a startled Mr Lankford replied. Mike Pence, the vice-president, was spirited away from the Senate dias by the Secret Service, needing to be protected from supporters of the president he has served for four years. From there the deterioration in police control, in the security of legislators and their staff, and in America’s reputation in the eyes © Times Newspapers Limited 2021. Registered in England No. 894646. Registered office: 1 London Bridge Street, SE1 9GF.",https://www.thetimes.co.uk/article/smashing-glass-and-gunfire-as-mob-shames-us-democracy-7prr83dx9,False
"End this siege, Biden urges Trump","Wednesday January 06 2021, 9.00pm, The Times",Friday June 11 2021," Joe Biden, the president elect, has urged Trump supporters rioting on Capitol Hill to “pull back and allow democracy to go forward”. “At this hour our democracy is under unprecedented assault unlike anything we’ve seen in modern times,” Mr Biden said, adding that what unfolded was, “an assault on the rule of law like few times we have ever seen it.” He said the uprising bordered on sedition, adding: “The scenes of chaos at the capitol do not reflect a true America, do not represent who we are.” “I call on this mob to pull back and allow democracy to go forward. At their best the words of a president can inspire, at their worst they can incite.” He also called on Mr Trump to © Times Newspapers Limited 2021. Registered in England No. 894646. Registered office: 1 London Bridge Street, SE1 9GF.",https://www.thetimes.co.uk/article/end-this-seige-biden-urges-trump-gnb8mnqpj,True
Christian Lindberg: 2017 review — a horrified response to Donald Trump’s arrival as president,Geoff Brown,Friday June 11 2021," Christian Lindberg
2017
★★★★★ Jacob Kellermann
Rodrigo
★★★★☆ Solace may be needed after this turbulent week in American politics, but you won’t find much in the main attraction of the new album composed and conducted by Sweden’s star trombone player Christian Lindberg, always an irrepressible force. The piece is called 2017, written throughout that ominous year as a horrified response to Donald Trump’s arrival as America’s 45th president. Probably it’s the first musical work to be dedicated to an American TV commentator, the incisive Rachel Maddow. Portentous chords and agitated judderings from the Antwerp Symphony Orchestra immediately tell us that Lindberg is not putting out the welcome mat. The titles of the seven sections in this 33-minute marathon include Fake News, The Bragger © Times Newspapers Limited 2021. Registered in England No. 894646. Registered office: 1 London Bridge Street, SE1 9GF.",https://www.thetimes.co.uk/article/christian-lindberg-2017-review-a-horrified-response-to-donald-trumps-arrival-as-president-x0mq8l7hl,True
Donald Trump piles pressure on Mike Pence to reverse his election defeat to Joe Biden,"David Charter and Henry Zeffman, Washington",Friday June 11 2021," President Trump is exerting maximum pressure on Mike Pence, the vice president, to overturn his election defeat as Congress meets today to ratify the result in a test of the constitution and rule of law in America. A large crowd of Trump supporters is expected to take to Washington’s streets as votes from two Senate elections yesterday to decide control of the upper chamber are counted in Georgia. Joe Biden is due to be sworn in on January 20 after winning the presidential election in November but Mr Trump has refused to concede. He told supporters in Georgia that he still had plans to contest the outcome based on as-yet unproven claims of fraud. He also had a warning for Congress to be mindful of © Times Newspapers Limited 2021. Registered in England No. 894646. Registered office: 1 London Bridge Street, SE1 9GF.",https://www.thetimes.co.uk/article/donald-trump-piles-pressure-on-mike-pence-to-reverse-his-election-defeat-to-joe-biden-7grvmc97p,True
